time (s),set_points (m),k_m (kg^1/2.s^-1/2),displacement (m),velocity (m.s^-1),d_current (A),q_current (A),force (N),total_power (W),p_loss (W),slot_temp (K),pole_temp (K)
0.025212462987766544,0.0006279051952931338,1.4995834733580147,0.0006904960064546267,0.04572170594299008,-0.1089052135385639,-0.42097889642045294,-0.8722435584122816,0.6491850236971034,0.33832512479047777,298.1504048398634,298.1500000006208
0.02608185826320677,0.0006279051952931338,1.6116611338204287,0.0007292234431402046,0.044545257812642194,-0.09936434553028554,-0.45945645394173706,-1.013407366821569,0.6933837053521484,0.39538541818013695,298.1504048398634,298.1500000006208
0.026951253538646993,0.0006279051952931338,1.6987966914026345,0.0007667625541809622,0.04317841619480776,-0.09070128585393512,-0.49210580386785563,-1.137088636769247,0.7230248337543635,0.4480286907205154,298.1504536280707,298.1500000006208
0.027820648814087218,0.0006279051952931338,1.7659890152467934,0.0008029683122193106,0.041644760514732745,-0.08266119834634598,-0.5195718545173337,-1.242801318364526,0.7390605193069566,0.4952533419675872,298.1504536280707,298.1500000006208
0.028690044089527442,0.0006279051952931338,1.8214423844056309,0.000837716759675562,0.039968525753324616,-0.07545328287834953,-0.5418355745706884,-1.33288843005729,0.7421354997500228,0.5354966025241633,298.1504536280707,298.1500000006208
0.029559439364967667,0.0006279051952931338,1.8670829562912064,0.0008709022613491147,0.038170786765259146,-0.06899924179181761,-0.5591407469464001,-1.407041228743037,0.7339230161127756,0.5679190247792422,298.1504536280707,298.1500000006208
0.030428834640407892,0.0006279051952931338,1.905041399377158,0.0009024378664473726,0.03627303481985171,-0.06296944275061186,-0.571736658149397,-1.465746592772595,0.7151030534186273,0.5919826120870822,298.1504536280707,298.1500000006208
0.031298229915848116,0.0006279051952931338,1.9378012757861014,0.0009322547376773075,0.034296104513377765,-0.057409760140958534,-0.5799177480112229,-1.510544864602361,0.6875344133054185,0.6076433963648236,298.1505207803749,298.1500000006208
0.032167625191288345,0.0006279051952931338,1.9667675073656876,0.000960300345056079,0.032258752918309014,-0.0523634513594946,-0.5837574302135713,-1.54193458781967,0.6525799820736712,0.6146471203279772,298.1505207803749,298.1500000006208
0.03303702046672857,0.0006279051952931338,1.9910978129434211,0.0009865378813240626,0.030179064700688586,-0.04772249564037,-0.5838834238863277,-1.56028812129582,0.6122308052333586,0.6140792373211064,298.1505207803749,298.1500000006208
0.0339064157421688,0.0006279051952931338,2.014093511164491,0.0010109458253207495,0.028074622310694925,-0.04359277553165697,-0.5803316174755074,-1.5678985863451,0.5673084049407843,0.6060056545279932,298.1505207803749,298.1500000006208
0.03477581101760903,0.0006279051952931338,2.0339947447493554,0.0010335152530947882,0.02595991537061258,-0.039798935869213584,-0.5734037256237906,-1.563846832379129,0.519649171258954,0.5911378620201196,298.1505207803749,298.1500000006208
0.03564520629304926,0.0006279051952931338,2.051949978037271,0.0010542509156903062,0.023850673199274513,-0.0363219392482116,-0.5636775328635395,-1.550377815579698,0.4704091098211344,0.5708756931765746,298.1505829345376,298.1500000006208
0.036514601568489485,0.0006279051952931338,2.069304088764683,0.0010731686067348802,0.021759597249933118,-0.03322169955746848,-0.5511004767891338,-1.528210205530769,0.4206162087611271,0.5454030464842149,298.1505829345376,298.1500000006208
