% Column 0: Length, m
% Column 1: |B|, Tesla
9.40402257e-003	1.76466804e-001	
9.41956641e-003	1.75762161e-001	
9.43511024e-003	1.75057531e-001	
9.45065408e-003	1.74352915e-001	
9.46619792e-003	1.73648313e-001	
9.48174176e-003	1.72943725e-001	
9.49728560e-003	1.72239151e-001	
9.51282944e-003	1.71534592e-001	
9.52837328e-003	1.70830048e-001	
9.54391712e-003	1.70125518e-001	
9.55946096e-003	1.69421004e-001	
9.57500480e-003	1.68716504e-001	
9.59054863e-003	1.68012021e-001	
9.60609247e-003	1.67307553e-001	
9.62163631e-003	1.66603100e-001	
9.63718015e-003	1.65905621e-001	
9.65272399e-003	1.65216288e-001	
9.66826783e-003	1.64526954e-001	
9.68381167e-003	1.63837621e-001	
9.69935551e-003	1.63148289e-001	
9.71489935e-003	1.62458957e-001	
9.73044318e-003	1.61769625e-001	
9.74598702e-003	1.61080294e-001	
9.76153086e-003	1.60390962e-001	
9.77707470e-003	1.59701632e-001	
9.79261854e-003	1.59012302e-001	
9.80816238e-003	1.58322972e-001	
9.82370622e-003	1.57633642e-001	
9.83925006e-003	1.56944313e-001	
9.85479390e-003	1.56254985e-001	
9.87033774e-003	1.55565656e-001	
9.88588157e-003	1.54876329e-001	
9.90142541e-003	1.54301689e-001	
9.91696925e-003	1.53743133e-001	
9.93251309e-003	1.53184597e-001	
9.94805693e-003	1.52626081e-001	
9.96360077e-003	1.52067587e-001	
9.97914461e-003	1.51509113e-001	
9.99468845e-003	1.50950660e-001	
1.00102323e-002	1.50392229e-001	
1.00257761e-002	1.49833820e-001	
1.00413200e-002	1.49275433e-001	
1.00568638e-002	1.48717068e-001	
1.00724076e-002	1.48158725e-001	
1.00879515e-002	1.47600406e-001	
1.01034953e-002	1.47042238e-001	
1.01190392e-002	1.46486509e-001	
1.01345830e-002	1.45930785e-001	
1.01501268e-002	1.45375065e-001	
1.01656707e-002	1.44819350e-001	
1.01812145e-002	1.44263640e-001	
1.01967584e-002	1.43707935e-001	
1.02123022e-002	1.43152236e-001	
1.02278460e-002	1.42596541e-001	
1.02433899e-002	1.42040851e-001	
1.02589337e-002	1.41485167e-001	
1.02744775e-002	1.40929487e-001	
1.02900214e-002	1.40373814e-001	
1.03055652e-002	1.39818145e-001	
1.03211091e-002	1.39262482e-001	
1.03366529e-002	1.38706825e-001	
1.03521967e-002	1.38151173e-001	
1.03677406e-002	1.37595527e-001	
1.03832844e-002	1.37039886e-001	
1.03988283e-002	1.36484251e-001	
1.04143721e-002	1.35928622e-001	
1.04299159e-002	1.35373000e-001	
1.04454598e-002	1.34817383e-001	
1.04610036e-002	1.34261772e-001	
1.04765475e-002	1.33706167e-001	
1.04920913e-002	1.33146293e-001	
1.05076351e-002	1.32599653e-001	
1.05231790e-002	1.32066408e-001	
1.05387228e-002	1.31533171e-001	
1.05542666e-002	1.30999943e-001	
1.05698105e-002	1.30466723e-001	
1.05853543e-002	1.29933512e-001	
1.06008982e-002	1.29400309e-001	
1.06164420e-002	1.28867115e-001	
1.06319858e-002	1.28333930e-001	
1.06475297e-002	1.27800753e-001	
1.06630735e-002	1.27267586e-001	
1.06786174e-002	1.26734428e-001	
1.06941612e-002	1.26201280e-001	
1.07097050e-002	1.25668140e-001	
1.07252489e-002	1.25135011e-001	
1.07407927e-002	1.24601890e-001	
1.07563366e-002	1.24068780e-001	
1.07718804e-002	1.23535680e-001	
1.07874242e-002	1.23005703e-001	
1.08029681e-002	1.22520308e-001	
1.08185119e-002	1.22034922e-001	
1.08340558e-002	1.21549544e-001	
1.08495996e-002	1.21064176e-001	
1.08651434e-002	1.20578817e-001	
1.08806873e-002	1.20093467e-001	
1.08962311e-002	1.19608126e-001	
1.09117749e-002	1.19122795e-001	
1.09273188e-002	1.18637473e-001	
1.09428626e-002	1.18152161e-001	
1.09584065e-002	1.17682262e-001	
1.09739503e-002	1.17237014e-001	
1.09894941e-002	1.16791766e-001	
1.10050380e-002	1.16346519e-001	
1.10205818e-002	1.15901271e-001	
1.10361257e-002	1.15456024e-001	
1.10516695e-002	1.15010777e-001	
1.10672133e-002	1.14569007e-001	
1.10827572e-002	1.14136698e-001	
1.10983010e-002	1.13704390e-001	
1.11138449e-002	1.13272082e-001	
1.11293887e-002	1.12839774e-001	
1.11449325e-002	1.12407466e-001	
1.11604764e-002	1.11975158e-001	
1.11760202e-002	1.11542850e-001	
1.11915640e-002	1.11110543e-001	
1.12071079e-002	1.10678235e-001	
1.12226517e-002	1.10245928e-001	
